id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7310111223,albuquerque,3500,1987.0,pontiac,firebird trans am coupe,fair,8 cylinders,gas,1.0,clean,automatic,,rwd,mid-size,coupe,blue,nm
7309872470,albuquerque,16000,2008.0,gmc,yukon hybrid,,,gas,111.0,clean,automatic,,,,,,nm
7309466717,albuquerque,45040,2021.0,jeep,gladiator sport,new,6 cylinders,gas,10.0,clean,automatic,,4wd,,,,nm
7309458710,albuquerque,56900,2021.0,jeep,gladiator,new,6 cylinders,gas,10.0,clean,automatic,,4wd,,,,nm
7309456545,albuquerque,47550,2021.0,jeep,gladiator overland,new,10 cylinders,gas,10.0,clean,automatic,,4wd,,,,nm
7309405668,albuquerque,62940,2021.0,jeep,gladiator rubicon,new,6 cylinders,gas,10.0,clean,automatic,,4wd,,,,nm
7309401270,albuquerque,53810,2021.0,jeep,gladiator,new,6 cylinders,gas,10.0,clean,automatic,,4wd,,,,nm
7308089195,clovis / portales,11000,1983.0,chevrolet,sliverado c10,good,8 cylinders,gas,1.0,clean,automatic,,rwd,full-size,truck,black,nm
7316972336,clovis / portales,6900,2016.0,ford,e-450,,,gas,0.0,clean,other,,,,bus,white,nm
7316953944,clovis / portales,29500,2008.0,ram,3500,like new,6 cylinders,diesel,130.0,clean,manual,,,,,,nm
7316915217,farmington,6500,1990.0,,race car,,,other,1.0,missing,automatic,,,,,,nm
7315620638,farmington,3000,2010.0,chevrolet,hhr lt,good,4 cylinders,gas,1.0,clean,automatic,,fwd,mid-size,sedan,blue,nm
7311346930,farmington,3900,2008.0,chevrolet,equinox,good,,gas,1.0,clean,automatic,,,mid-size,SUV,grey,nm
7305936957,farmington,4100,1992.0,toyota,4runner,fair,,gas,358000.0,clean,manual,,,,,,nm
7305033120,farmington,5300,1980.0,pontiac,firebird,good,,gas,1.0,clean,manual,,,,,,nm
7303102375,farmington,4500,1972.0,chevrolet,silverado,good,,gas,727201.0,clean,automatic,,,,,,nm
7314810379,las cruces,21900,1953.0,ford,,good,8 cylinders,gas,1111111.0,clean,automatic,,rwd,full-size,convertible,red,nm
7314317717,las cruces,27999,2020.0,ford,escape,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7314317172,las cruces,29999,2019.0,ford,explorer,,,gas,999999.0,clean,automatic,,,,,,nm
7314316503,las cruces,16999,2017.0,mitsubishi,outlander,,,gas,999999.0,clean,automatic,,,,,,nm
7314315873,las cruces,33999,2019.0,honda,odyssey,,,gas,999999.0,clean,automatic,,,,,,nm
7314312835,las cruces,35299,2019.0,dodge,challenger,,8 cylinders,gas,999999.0,clean,automatic,,,,,,nm
7314310698,las cruces,19999,2016.0,kia,sorento,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7314308627,las cruces,22999,2018.0,honda,cr-v,,,gas,999999.0,clean,automatic,,,,,,nm
7314306574,las cruces,20999,2017.0,gmc,terrain,,,gas,999999.0,clean,automatic,,,,,,nm
7314304417,las cruces,10999,2017.0,mitsubishi,mirage,,,gas,999999.0,clean,automatic,,,,,,nm
7314302296,las cruces,12999,2014.0,nissan,altima,,,gas,999999.0,clean,automatic,,,,,,nm
7314296296,las cruces,20999,2019.0,ford,fusion,,,hybrid,999999.0,clean,automatic,,,,,,nm
7314292972,las cruces,10999,2017.0,chevrolet,sonic,,,gas,999999.0,clean,automatic,,,,,,nm
7313707752,las cruces,4800,1949.0,ford,f1,good,8 cylinders,gas,10000000.0,missing,manual,,rwd,full-size,pickup,blue,nm
7312256172,las cruces,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,nm
7310875779,las cruces,26499,2019.0,honda,cr-v,,,gas,999999.0,clean,automatic,,,,,,nm
7310872342,las cruces,52999,2019.0,toyota,tundra,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7310869836,las cruces,42999,2019.0,toyota,tundra,,,gas,999999.0,clean,automatic,,,,,,nm
7310867400,las cruces,56499,2018.0,ford,f-150,,8 cylinders,gas,999999.0,clean,automatic,,4wd,,,,nm
7310858222,las cruces,30999,2017.0,ford,f-150,,,gas,999999.0,clean,automatic,,,,,,nm
7310856187,las cruces,24999,2021.0,mazda,cx-30,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7310854610,las cruces,21799,2019.0,honda,hr-v,,,gas,999999.0,clean,automatic,,,,,,nm
7310851965,las cruces,22599,2016.0,volkswagen,golf gti,,,gas,999999.0,clean,automatic,,,,,,nm
7310842544,las cruces,9500,1984.0,chevrolet,camaro,good,8 cylinders,gas,1234567.0,clean,automatic,,rwd,,coupe,black,nm
7310514412,las cruces,7500,2011.0,mini,cooper s countryman all4,excellent,4 cylinders,gas,120.0,clean,manual,WMWZC5C54BWM11384,4wd,compact,hatchback,brown,nm
7307242600,las cruces,27999,2020.0,ford,escape,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7307240011,las cruces,23999,2021.0,mazda,cx-30,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7307238313,las cruces,29999,2019.0,ford,explorer,,,gas,999999.0,clean,automatic,,,,,,nm
7307235577,las cruces,16999,2017.0,mitsubishi,outlander,,,gas,999999.0,clean,automatic,,,,,,nm
7307201238,las cruces,33999,2019.0,honda,odyssey,,,gas,999999.0,clean,automatic,,,,,,nm
7307197051,las cruces,23999,2019.0,hyundai,santa fe,,,gas,999999.0,clean,automatic,,,,,,nm
7305916189,las cruces,5000,2001.0,chevrolet,silverado 1500,good,8 cylinders,gas,200.0,clean,automatic,,4wd,full-size,truck,blue,nm
7304166210,las cruces,29999,2016.0,ford,f-150,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7304163221,las cruces,31999,2017.0,ford,mustang,,,gas,999999.0,clean,manual,,,,,,nm
7304159795,las cruces,24999,2021.0,mazda,cx-30,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7304154405,las cruces,26499,2019.0,honda,cr-v,,,gas,999999.0,clean,automatic,,,,,,nm
7304149195,las cruces,28699,2019.0,hyundai,santa fe,,,gas,999999.0,clean,automatic,,4wd,,,,nm
7303204447,las cruces,69000,2020.0,ford,,,8 cylinders,other,181.0,clean,manual,1FA6P8JZ6L5551127,fwd,compact,other,,nm
7303203378,las cruces,100000,2018.0,dodge,,,8 cylinders,other,959.0,clean,automatic,2C3CDZH98JH100129,fwd,compact,other,,nm
7303201643,las cruces,104000,2018.0,dodge,,,8 cylinders,other,483.0,clean,automatic,2C3CDZH95JH100203,fwd,compact,other,,nm
7301951158,las cruces,104000,2018.0,dodge,,,8 cylinders,other,483.0,clean,automatic,2C3CDZH95JH100203,fwd,compact,other,,nm
7301950961,las cruces,69000,2020.0,ford,,,8 cylinders,other,181.0,clean,manual,1FA6P8JZ6L5551127,fwd,compact,other,,nm
7301950921,las cruces,100000,2018.0,dodge,,,8 cylinders,other,959.0,clean,automatic,2C3CDZH98JH100129,fwd,compact,other,,nm
7301855952,las cruces,12900,1947.0,ford,deluze,,,gas,1.0,clean,automatic,,,,,,nm
7315289748,roswell / carlsbad,4500,1972.0,chevrolet,,good,,gas,727222.0,clean,automatic,,rwd,,,,nm
7316822624,santa fe / taos,86999,2021.0,jeep,wrangler rubicon 392,new,8 cylinders,gas,10.0,clean,automatic,,4wd,,,,nm
7316265032,santa fe / taos,12500,2006.0,ford,f550 super duty,good,8 cylinders,diesel,161.0,clean,automatic,,rwd,full-size,truck,white,nm
7316261730,santa fe / taos,86999,2021.0,jeep,wrangler rubicon 392,new,8 cylinders,gas,10.0,clean,automatic,,4wd,,,,nm
7316231489,santa fe / taos,6500,2007.0,nissan,altima,excellent,4 cylinders,gas,129.0,clean,automatic,,fwd,mid-size,sedan,grey,nm
7315350361,santa fe / taos,86999,2021.0,jeep,wrangler rubicon 392,new,8 cylinders,gas,10.0,clean,automatic,,4wd,,,,nm
7314827982,santa fe / taos,86999,2021.0,jeep,wrangler,new,,gas,10.0,clean,automatic,,,,,,nm
7314268992,santa fe / taos,2000,2006.0,ford,explorer xlt,good,,gas,2269367.0,clean,automatic,,4wd,full-size,SUV,silver,nm
7313643876,santa fe / taos,8200,1989.0,,maserati,,,gas,100.0,clean,manual,,,,,,nm
7311900200,santa fe / taos,56750,2021.0,jeep,wrangler sahara,,4 cylinders,electric,10.0,clean,automatic,,4wd,,,,nm
7310527228,santa fe / taos,15515,1966.0,volkswagen,beetle,excellent,,gas,500.0,clean,manual,,,,,,nm
7310345608,santa fe / taos,56750,2021.0,jeep,wrangler sahara,,4 cylinders,electric,10.0,clean,automatic,,4wd,,,,nm
7310222655,santa fe / taos,21000,2009.0,ram,2500,excellent,6 cylinders,diesel,175.0,clean,automatic,,4wd,full-size,pickup,black,nm
7309760523,santa fe / taos,26990,2020.0,buick,encore gx essence sport,good,,other,38.0,clean,other,KL4MMFS29LB090291,fwd,,other,black,nm
7308465392,santa fe / taos,26950,1976.0,pontiac,firebird formula,,,gas,0.0,clean,automatic,2U87M6N572352,,,coupe,,nm
7308439334,santa fe / taos,19000,1985.0,chevrolet,silverado,,8 cylinders,gas,500.0,clean,manual,,,,,,nm
7308211975,santa fe / taos,46990,2020.0,rover,range evoque p250 se,good,,gas,147.0,clean,automatic,SALZP2FX9LH075250,,,SUV,white,nm
7306294352,santa fe / taos,12000,1961.0,chevrolet,swb apache,good,8 cylinders,gas,1.0,clean,manual,,4wd,full-size,truck,blue,nm
7305321721,santa fe / taos,14900,2003.0,ram,2500,good,6 cylinders,diesel,318000.0,clean,automatic,,4wd,,truck,black,nm
7303226926,santa fe / taos,7500,1956.0,chevrolet,,good,6 cylinders,gas,50.0,clean,manual,,rwd,full-size,pickup,custom,nm
7302622666,santa fe / taos,52990,2020.0,jaguar,e-pace p300 r-dynamic se,good,,gas,79.0,clean,other,SADFL2GX2L1Z91107,,,other,white,nm
7316378948,albany,9000,1960.0,,f100 panel truck,fair,8 cylinders,gas,1111111.0,clean,automatic,,rwd,full-size,van,,ny
7315942562,albany,8995,2006.0,ford,e250,excellent,8 cylinders,gas,56.0,clean,automatic,1FTNS24L56DA21086,rwd,,,,ny
7314903658,albany,31590,2020.0,nissan,frontier crew cab sv,good,6 cylinders,gas,142.0,clean,other,1N6ED0EBXLN715019,4wd,,pickup,red,ny
7313560709,albany,8000,2006.0,chevrolet,3500,good,8 cylinders,gas,127.0,clean,automatic,,fwd,full-size,truck,orange,ny
7313035479,albany,33990,2020.0,mazda,mx-5 miata rf grand,good,,gas,507.0,clean,other,JM1NDAM71L0415159,rwd,,convertible,red,ny
7312272796,albany,21000,2005.0,,Western Star 4900SA,good,6 cylinders,diesel,827300.0,clean,automatic,5KJJALCV05PN57065,,,,,ny
7311764141,albany,30000,1972.0,chevrolet,camaro,excellent,8 cylinders,gas,1.0,clean,automatic,,rwd,full-size,coupe,black,ny
7311751885,albany,6000,2008.0,,IC IC,,6 cylinders,,0.0,,automatic,4DRBUAAN48B649342,,,,yellow,ny
7311513097,albany,39990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,549.0,clean,other,1FA6P8CFXL5174241,rwd,,coupe,blue,ny
7311436162,albany,34990,2018.0,,Isuzu NPR HD GAS CREW,good,8 cylinders,gas,23.0,clean,automatic,54DC4J185JS808272,rwd,,,white,ny
7311381132,albany,4100,2007.0,mazda,cx-7,excellent,6 cylinders,gas,151.0,clean,automatic,,,full-size,SUV,black,ny
7311284987,albany,4000,2010.0,nissan,rogue,good,,gas,103.0,clean,automatic,,,full-size,SUV,red,ny
7310634458,albany,19995,2006.0,ford,,,,gas,0.0,clean,automatic,1FDAX57Y66EA55729,4wd,,,,ny
7310514800,albany,39197,1948.0,ford,f-1,excellent,,gas,0.0,clean,automatic,,,,,red,ny
7309945912,albany,119900,2020.0,ford,mustang,excellent,8 cylinders,gas,633.0,clean,automatic,1FA6P8CF2L5126393,rwd,sub-compact,coupe,,ny
7309800833,albany,39197,1948.0,ford,f-1,excellent,,gas,0.0,clean,automatic,,,,,red,ny
7309090374,albany,3995,1987.0,chrysler,new yorker,excellent,4 cylinders,gas,96.0,clean,automatic,1C3BT56K3HC293316,fwd,,sedan,,ny
7308865399,albany,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,ny
7308367125,albany,1500,1996.0,dodge,dakota,fair,8 cylinders,gas,1.0,clean,automatic,,rwd,compact,truck,black,ny
7307921697,albany,3900,2012.0,,International Box Truck,good,8 cylinders,diesel,999999.0,clean,automatic,,rwd,full-size,truck,white,ny
7307805924,albany,70000,2017.0,,peterbilt,,,diesel,363000.0,clean,automatic,,,,,,ny
7306602659,albany,46990,2020.0,rover,range evoque p250 se,good,,gas,147.0,clean,automatic,SALZP2FX9LH075250,,,SUV,white,ny
7305638534,albany,12995,2013.0,chevrolet,express commercial,good,8 cylinders,diesel,333962.0,clean,automatic,1GB3G4CL6D1157784,rwd,,van,white,ny
7303740891,albany,33590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,786.0,clean,other,KMTG64LA9LU056364,,,sedan,white,ny
7302640462,albany,1750,2002.0,subaru,forester,good,4 cylinders,gas,9099999.0,clean,automatic,,4wd,mid-size,wagon,green,ny
7301896672,albany,14500,2008.0,ram,2500,,6 cylinders,diesel,302000.0,clean,automatic,,4wd,,,,ny
7301811043,albany,55674,2020.0,ford,f-350 drw,,,gas,10.0,clean,automatic,,,,,,ny
7316562339,binghamton,3000,2004.0,volvo,vnm630,fair,6 cylinders,diesel,943531.0,clean,manual,,fwd,,,blue,ny
7311333311,binghamton,39990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,549.0,clean,other,1FA6P8CFXL5174241,rwd,,coupe,blue,ny
7311013339,binghamton,15500,2018.0,,Oreion Reeper,like new,,gas,150.0,clean,manual,,,,,black,ny
7310812919,binghamton,7499,2010.0,subaru,outback,,,gas,1.0,clean,automatic,,,,,,ny
7308597191,binghamton,17800,2007.0,,freightliner,,,diesel,682000.0,clean,manual,,,,,,ny
7304091049,binghamton,7499,2010.0,subaru,outback,,,gas,1.0,clean,automatic,,,,,,ny
7303590651,binghamton,52990,2020.0,jaguar,e-pace p300 r-dynamic se,good,,gas,79.0,clean,other,SADFL2GX2L1Z91107,,,other,white,ny
7303590597,binghamton,33590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,786.0,clean,other,KMTG64LA9LU056364,,,sedan,white,ny
7316886773,buffalo,3500,1963.0,pontiac,lemans,,,gas,10.0,clean,manual,,,,,,ny
7316140205,buffalo,8500,2011.0,honda,pilot,like new,6 cylinders,gas,1.0,clean,automatic,,4wd,full-size,SUV,grey,ny
7315988373,buffalo,4300,2006.0,ford,e350 box truck,fair,8 cylinders,gas,188.0,clean,automatic,,rwd,full-size,truck,white,ny
7315894194,buffalo,25990,2019.0,dodge,grand caravan passenger se,good,6 cylinders,gas,28.0,clean,other,2C4RDGBG7KR782806,fwd,,van,black,ny
7315829579,buffalo,5000,2002.0,toyota,land cruiser,excellent,,gas,325000.0,clean,automatic,,4wd,,SUV,,ny
7315602842,buffalo,8000,2012.0,chevrolet,equinox lt,,,gas,120.0,clean,automatic,,,,,,ny
7315173418,buffalo,6500,2007.0,ford,f250,good,8 cylinders,gas,400.0,clean,automatic,,4wd,full-size,truck,red,ny
7315172563,buffalo,11500,2009.0,ford,f750sd cummins diesel,excellent,6 cylinders,diesel,469000.0,clean,manual,,rwd,full-size,other,red,ny
7315139110,buffalo,4500,2004.0,nissan,quest 3.5 s,good,4 cylinders,gas,150.0,clean,automatic,,4wd,full-size,mini-van,silver,ny
7314761786,buffalo,32900,2015.0,volvo,vnl64t670,excellent,6 cylinders,diesel,640000.0,clean,automatic,4V4NC9EJ4KN204491,rwd,,truck,black,ny
7314272460,buffalo,60000,2017.0,,freightliner cascadia,excellent,,diesel,469459.0,clean,automatic,,,,,,ny
7313713008,buffalo,12500,1980.0,jeep,cj5,excellent,8 cylinders,gas,1111111.0,clean,automatic,,rwd,mid-size,convertible,white,ny
7312005085,buffalo,24990,2020.0,honda,civic ex sedan 4d,good,,gas,307.0,clean,other,2HGFC1F34LH681905,fwd,,sedan,silver,ny
7311517002,buffalo,18000,1978.0,chevrolet,camero,good,8 cylinders,gas,500.0,clean,automatic,,rwd,,,custom,ny
7311402631,buffalo,39990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,549.0,clean,other,1FA6P8CFXL5174241,rwd,,coupe,blue,ny
7311078046,buffalo,10000,2000.0,,dragster,,,gas,100.0,missing,manual,,,,,yellow,ny
7310524690,buffalo,28995,2018.0,lexus,es 350,,6 cylinders,gas,0.0,clean,automatic,58ABK1GG1JU091161,fwd,mid-size,sedan,grey,ny
7308640933,buffalo,11500,2009.0,ford,f750sd cummins diesel,excellent,6 cylinders,diesel,469000.0,clean,manual,,rwd,full-size,other,red,ny
7307636157,buffalo,3500,1959.0,ford,truck,good,,gas,123.0,clean,other,,,,,,ny
7306109736,buffalo,30990,2018.0,dodge,durango sxt sport utility,good,6 cylinders,gas,688.0,clean,other,1C4RDJAG1JC330629,,,SUV,white,ny
7305583787,buffalo,46990,2020.0,rover,range evoque p250 se,good,,gas,147.0,clean,automatic,SALZP2FX9LH075250,,,SUV,white,ny
7305322560,buffalo,19999,2015.0,,freightliner cascadia,,,diesel,347432.0,clean,automatic,,,,,,ny
7304781183,buffalo,23000,2014.0,audi,sq5,good,6 cylinders,gas,135.0,clean,other,WA1CGBFP3EA072072,4wd,mid-size,SUV,black,ny
7304333545,buffalo,29000,1968.0,dodge,dart gts,excellent,8 cylinders,gas,1.0,clean,automatic,,,,,orange,ny
7304262651,buffalo,41990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,561.0,clean,other,1FA6P8CFXL5169606,rwd,,coupe,white,ny
7304177844,buffalo,43990,2019.0,dodge,challenger r/t scat pack,good,8 cylinders,diesel,868.0,clean,other,2C3CDZFJ9KH508878,rwd,,coupe,yellow,ny
7303740842,buffalo,31990,2020.0,lincoln,mkz sedan 4d,good,,other,622.0,clean,other,3LN6L5A91LR614602,,,sedan,,ny
7303163227,buffalo,31495,2021.0,mazda,cx-5,,4 cylinders,gas,858.0,clean,automatic,JM3KFBCM1M0353894,4wd,mid-size,SUV,black,ny
7303042625,buffalo,8999,2015.0,volkswagen,jetta se,excellent,5 cylinders,gas,110.0,clean,automatic,,fwd,full-size,sedan,white,ny
7315810615,catskills,31990,2017.0,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,891.0,clean,other,1C4AJWAG1HL698869,4wd,,other,white,ny
7312780606,catskills,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,ny
7302540562,catskills,52990,2020.0,jaguar,e-pace p300 r-dynamic se,good,,gas,79.0,clean,other,SADFL2GX2L1Z91107,,,other,white,ny
7315836547,chautauqua,31990,2017.0,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,891.0,clean,other,1C4AJWAG1HL698869,4wd,,other,white,ny
7312769265,chautauqua,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,ny
7304895977,chautauqua,11975,1998.0,,kenworth t800,good,6 cylinders,diesel,303545.0,clean,manual,,rwd,full-size,truck,green,ny
7302531792,chautauqua,52990,2020.0,jaguar,e-pace p300 r-dynamic se,good,,gas,79.0,clean,other,SADFL2GX2L1Z91107,,,other,white,ny
7311322255,elmira-corning,39990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,549.0,clean,other,1FA6P8CFXL5174241,rwd,,coupe,blue,ny
7305768981,elmira-corning,12995,2013.0,chevrolet,express commercial,good,8 cylinders,diesel,333962.0,clean,automatic,1GB3G4CL6D1157784,rwd,,van,white,ny
7302510729,elmira-corning,33590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,786.0,clean,other,KMTG64LA9LU056364,,,sedan,white,ny
7311889842,finger lakes,24990,2020.0,honda,civic ex sedan 4d,good,,gas,307.0,clean,other,2HGFC1F34LH681905,fwd,,sedan,silver,ny
7311363948,finger lakes,39990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,549.0,clean,other,1FA6P8CFXL5174241,rwd,,coupe,blue,ny
7310813335,finger lakes,7499,2010.0,subaru,outback,,,gas,1.0,clean,automatic,,,,,,ny
7305814071,finger lakes,12995,2013.0,chevrolet,express commercial,good,8 cylinders,diesel,333962.0,clean,automatic,1GB3G4CL6D1157784,rwd,,van,white,ny
7304091463,finger lakes,7499,2010.0,subaru,outback,,,gas,1.0,clean,automatic,,,,,,ny
7301636758,finger lakes,52990,2020.0,jaguar,e-pace p300 r-dynamic se,good,,gas,79.0,clean,other,SADFL2GX2L1Z91107,,,other,white,ny
7313048552,glens falls,8500,1950.0,dodge,wayfarer,excellent,,gas,555.0,clean,manual,,,,coupe,green,ny
7312364096,glens falls,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,ny
7311382127,glens falls,39990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,549.0,clean,other,1FA6P8CFXL5174241,rwd,,coupe,blue,ny
7303600462,glens falls,52990,2020.0,jaguar,e-pace p300 r-dynamic se,good,,gas,79.0,clean,other,SADFL2GX2L1Z91107,,,other,white,ny
7316730668,hudson valley,1500,2003.0,chevrolet,silverado,fair,8 cylinders,gas,248.0,clean,automatic,,4wd,full-size,truck,black,ny
7316504855,hudson valley,6000,2006.0,,E 250,good,8 cylinders,gas,9876543.0,clean,automatic,,rwd,full-size,van,yellow,ny
7316124119,hudson valley,3200,2000.0,,E 350,good,8 cylinders,diesel,373000.0,clean,automatic,,rwd,full-size,van,green,ny
7316108336,hudson valley,1600,2002.0,subaru,forester 2.5i premium,good,4 cylinders,gas,241.0,clean,automatic,,4wd,compact,SUV,custom,ny
7316090020,hudson valley,39197,1948.0,ford,f-1,excellent,,gas,0.0,clean,automatic,,,,,red,ny
7315919151,hudson valley,31990,2017.0,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,891.0,clean,other,1C4AJWAG1HL698869,4wd,,other,white,ny
7315250587,hudson valley,3799,2004.0,bmw,3 series,,,gas,170.0,clean,automatic,,,,,,ny
7315250222,hudson valley,2799,2005.0,mercury,montego,,,gas,198.0,clean,automatic,,,,,,ny
7314779659,hudson valley,5595,2011.0,gmc,starcraft,,,,0.0,,automatic,1GD6758G881127195,,,,yellow,ny
7314456163,hudson valley,10000,2005.0,mitsubishi,fuso,,,diesel,1.0,clean,manual,,,,,white,ny
7314396469,hudson valley,85300,2021.0,ford,f-150 xlt,new,8 cylinders,gas,136.0,clean,automatic,,4wd,full-size,pickup,grey,ny
7313864454,hudson valley,33990,2020.0,mazda,mx-5 miata rf grand,good,,gas,507.0,clean,other,JM1NDAM71L0415159,rwd,,convertible,red,ny
7313789496,hudson valley,39197,1948.0,ford,f-1,excellent,,gas,0.0,clean,automatic,,,,,red,ny
7312964876,hudson valley,31590,2020.0,subaru,wrx premium sedan 4d,good,,gas,221.0,clean,other,JF1VA1C61L9827763,,,sedan,black,ny
7312296627,hudson valley,39197,1948.0,ford,f-1,excellent,,gas,0.0,clean,automatic,,,,,red,ny
7311822274,hudson valley,39197,1948.0,ford,f-1,excellent,,gas,0.0,clean,automatic,,,,,red,ny
7311775715,hudson valley,2799,2005.0,mercury,montego,,,gas,198.0,clean,automatic,,,,,,ny
7311775549,hudson valley,3799,2004.0,bmw,3 series,,,gas,170.0,clean,automatic,,,,,,ny
7311523919,hudson valley,6995,2013.0,chevrolet,equinox,like new,,gas,3333333.0,clean,automatic,,,,,,ny
7311519046,hudson valley,5995,2008.0,chevrolet,trailblazer ls,like new,,gas,3333333.0,clean,automatic,,,,,,ny
